2016-11-25 01:41:43,457 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0x1034 zxid:0x34ee txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/users Error:KeeperErrorCode = NoNode for /hbase/table-lock/users
2016-11-25 01:41:50,390 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0x1068 zxid:0x3505 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/questions Error:KeeperErrorCode = NoNode for /hbase/table-lock/questions
2016-11-25 01:41:56,995 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0x109c zxid:0x351c txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/quiz Error:KeeperErrorCode = NoNode for /hbase/table-lock/quiz
2016-11-25 01:41:59,035 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0x10b5 zxid:0x3527 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/auditlog Error:KeeperErrorCode = NoNode for /hbase/table-lock/auditlog
2016-11-25 01:42:02,012 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0x10ce zxid:0x3532 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/sharelog Error:KeeperErrorCode = NoNode for /hbase/table-lock/sharelog
2016-11-25 01:42:28,239 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x158992197700008, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Unknown Source)
2016-11-25 01:42:28,243 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34982 which had sessionid 0x158992197700008
2016-11-25 01:43:18,684 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.1:58928
2016-11-25 01:43:18,697 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.1:58928
2016-11-25 01:43:18,709 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x158992197700009 with negotiated timeout 90000 for client /192.168.33.1:58928
2016-11-25 01:43:19,235 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700009
2016-11-25 01:43:19,237 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.1:58928 which had sessionid 0x158992197700009
2016-11-25 01:44:00,000 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700008, timeout of 120000ms exceeded
2016-11-25 01:44:00,001 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x158992197700008
2016-11-25 01:44:05,304 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.1:58943
2016-11-25 01:44:05,306 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.1:58943
2016-11-25 01:44:05,308 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x15899219770000a with negotiated timeout 90000 for client /192.168.33.1:58943
2016-11-25 01:44:05,355 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x15899219770000a
2016-11-25 01:44:05,373 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.1:58943 which had sessionid 0x15899219770000a
2016-11-25 01:44:36,722 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.1:58947
2016-11-25 01:44:36,724 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.1:58947
2016-11-25 01:44:36,727 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x15899219770000b with negotiated timeout 90000 for client /192.168.33.1:58947
2016-11-25 01:44:36,757 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x15899219770000b
2016-11-25 01:44:36,760 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.1:58947 which had sessionid 0x15899219770000b
2016-11-25 01:46:08,692 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.1:58957
2016-11-25 01:46:08,693 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.1:58957
2016-11-25 01:46:08,694 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x15899219770000c with negotiated timeout 90000 for client /192.168.33.1:58957
2016-11-25 01:46:08,723 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x15899219770000c
2016-11-25 01:46:08,725 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.1:58957 which had sessionid 0x15899219770000c
2016-11-25 05:49:15,223 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x158992197700001, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:203)
	at java.lang.Thread.run(Unknown Source)
2016-11-25 05:49:15,230 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1008] - Closed socket connection for client /192.168.33.10:34916 which had sessionid 0x158992197700001
2016-11-25 05:49:16,249 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700001, timeout of 15000ms exceeded
2016-11-25 05:49:16,257 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700006, timeout of 120000ms exceeded
2016-11-25 05:49:16,259 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700004, timeout of 120000ms exceeded
2016-11-25 05:49:16,259 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700003, timeout of 120000ms exceeded
2016-11-25 05:49:16,263 [myid:] - INFO  [SessionTracker:ZooKeeperServer@358] - Expiring session 0x158992197700002, timeout of 120000ms exceeded
